2924
3620
1777
1025
1616
2031
1970
7422
13946
10143
13820
11997
6832
7349
5732
3711
9941
18520
8860
18031
20219
14675
17149
21460
10482
11080
15255
16350
11645
16070
14682
8346
7076
5551
4127
4337
9348
3872
6130
9613
9627
10487
1358
1050
2039
1479
1162
1674
2844
2748
2744
2007
2385
2342
3235
3040
2769
2462
3449
3203
2691
3987
3792
2209
1983
1587
1953
1338
1398
2497
1282
1752
3317
1659
2739
4878
2306
5887
17401
3974
6714
7058
6374
3867
7842
20174
7061
11140
10166
9098
13889
31195
12235
15677
13358
13767
18045
14183
